time,rc_on,rc_w,rc_to,mode,batt_w,batt_a,soc,grid_w,health,pwr_sw,axle_st,axle_ip,axle_dir,td_cur,td_sh,td_sm,td_eh,td_em,tc_cur,tc_sh,dis_cur,cd_cur,cc_slot1_dis,cc_slot1_time,cc_reserve
2026-09-07T18:33:29,off,0,0,35,3191,61.5,69,2102,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:33:44,off,0,0,35,3186,61.4,69,2088,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:34:00,off,0,0,35,3181,61.3,69,2100,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:34:15,off,0,0,35,3186,61.4,69,2097,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:34:30,off,0,0,35,3186,61.4,69,2111,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:34:45,off,0,0,35,3186,61.4,69,2108,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:34:58,off,0,0,35,3181,61.3,69,2017,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:35:13,off,0,0,35,3186,61.4,69,2027,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:35:28,off,0,0,35,3181,61.3,69,2041,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:35:43,off,0,0,35,3181,61.3,69,2027,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:35:59,off,0,0,35,3186,61.4,69,2042,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:36:14,off,0,0,35,3191,61.5,69,2040,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:36:29,off,0,0,35,3186,61.4,69,1851,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:36:44,off,0,0,35,3186,61.4,69,1848,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:36:59,off,0,0,35,3181,61.3,68,1848,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:37:15,off,0,0,35,3181,61.3,68,1852,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:37:30,off,0,0,35,3181,61.3,68,1864,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:37:45,off,0,0,35,3181,61.3,68,1857,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:38:00,off,0,0,35,3181,61.3,68,1852,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:38:13,off,0,0,35,3181,61.3,68,1855,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:38:28,off,0,0,35,3181,61.3,68,1864,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:38:43,off,0,0,35,3191,61.5,68,1861,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:38:58,off,0,0,35,3181,61.3,68,1852,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:39:14,off,0,0,35,3181,61.3,68,1861,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:39:29,off,0,0,35,3181,61.3,68,1855,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:39:44,off,0,0,35,3191,61.5,68,1855,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:39:59,off,0,0,35,3181,61.3,68,1863,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:40:15,off,0,0,35,3181,61.3,68,1862,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:40:30,off,0,0,35,3191,61.5,68,1862,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:40:45,off,0,0,35,3181,61.3,68,1868,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:41:00,off,0,0,35,3181,61.3,68,1865,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:41:16,off,0,0,35,3186,61.4,68,1866,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:41:28,off,0,0,35,3181,61.3,68,1867,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:41:43,off,0,0,35,3191,61.5,68,1862,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:41:58,off,0,0,35,3181,61.3,68,1867,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:42:14,off,0,0,35,3181,61.3,68,1871,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:42:29,off,0,0,35,3186,61.4,67,1861,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:42:44,off,0,0,35,3181,61.3,67,1846,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:42:59,off,0,0,35,3186,61.4,67,1869,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:43:14,off,0,0,35,3181,61.3,67,1874,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:43:30,off,0,0,35,3191,61.5,67,1866,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:43:45,off,0,0,35,3186,61.4,67,1867,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:44:00,off,0,0,35,3181,61.3,67,1870,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:44:15,off,0,0,35,3191,61.5,67,1854,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:44:28,off,0,0,35,3186,61.4,67,1861,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:44:43,off,0,0,35,3191,61.5,67,1872,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:44:58,off,0,0,35,3186,61.4,67,1868,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:45:13,off,0,0,35,3186,61.4,67,1880,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:45:29,off,0,0,35,3186,61.4,67,1858,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:45:44,off,0,0,35,3186,61.4,67,2043,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:45:59,off,0,0,35,3186,61.4,67,2044,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:46:14,off,0,0,35,3186,61.4,67,2049,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:46:30,off,0,0,35,3186,61.4,67,2101,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:46:45,off,0,0,35,3186,61.4,67,2108,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:47:00,off,0,0,35,3186,61.4,67,2104,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:47:15,off,0,0,35,3186,61.4,67,2109,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:47:31,off,0,0,35,3186,61.4,67,2105,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:47:43,off,0,0,35,3186,61.4,67,2109,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:47:58,off,0,0,35,3186,61.4,66,2107,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:48:13,off,0,0,35,3191,61.5,66,2114,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:48:28,off,0,0,35,3191,61.5,66,2103,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:48:44,off,0,0,35,3186,61.4,66,2107,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:48:59,off,0,0,35,3186,61.4,66,2100,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:49:14,off,0,0,35,3186,61.4,66,2103,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:49:29,off,0,0,35,3186,61.4,66,2105,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:49:45,off,0,0,35,3191,61.5,66,2107,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:50:00,off,0,0,35,3186,61.4,66,2114,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:50:15,off,0,0,35,3186,61.4,66,2099,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:50:30,off,0,0,35,3186,61.4,66,2095,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:50:46,off,0,0,35,3186,61.4,66,2107,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:50:58,off,0,0,35,3186,61.4,66,2103,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:51:13,off,0,0,35,3186,61.4,66,2115,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:51:28,off,0,0,35,3186,61.4,66,2110,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:51:43,off,0,0,35,3191,61.5,66,2110,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:51:59,off,0,0,35,3186,61.4,66,2114,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:52:14,off,0,0,35,3191,61.5,66,2018,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:52:29,off,0,0,35,3181,61.3,66,1931,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:52:44,off,0,0,35,3181,61.3,66,1927,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:53:00,off,0,0,35,3181,61.3,66,1943,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:53:15,off,0,0,35,3186,61.4,65,1943,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:53:30,off,0,0,35,3191,61.5,65,2039,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:53:45,off,0,0,35,3186,61.4,65,2043,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:53:58,off,0,0,35,3191,61.5,65,2044,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:54:13,off,0,0,35,3186,61.4,65,2054,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:54:28,off,0,0,35,3191,61.5,65,2046,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:54:43,off,0,0,35,3191,61.5,65,2045,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:54:59,off,0,0,35,3181,61.3,65,2037,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:55:14,off,0,0,35,3186,61.4,65,2050,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:55:29,off,0,0,35,3186,61.4,65,2041,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:55:44,off,0,0,35,3181,61.3,65,2041,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:55:59,off,0,0,35,3181,61.3,65,2049,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:56:15,off,0,0,35,3181,61.3,65,2048,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:56:30,off,0,0,35,3186,61.4,65,2039,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:56:45,off,0,0,35,3191,61.5,65,2043,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:57:00,off,0,0,35,3186,61.4,65,2050,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:57:28,off,0,0,35,3191,61.5,65,2035,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:57:43,off,0,0,35,3186,61.4,65,2039,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:57:58,off,0,0,35,3186,61.4,65,2044,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:58:14,off,0,0,35,3181,61.3,65,2042,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:58:29,off,0,0,35,3186,61.4,65,2037,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:58:44,off,0,0,35,3191,61.5,64,2049,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:58:59,off,0,0,35,3186,61.4,64,2048,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:59:15,off,0,0,35,3186,61.4,64,2020,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:59:30,off,0,0,35,3191,61.5,64,2037,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T18:59:45,off,0,0,35,1406,26.9,64,1391,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:00,off,0,0,35,922,17.6,64,-1,Healthy,On,in_progress,on,export,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:09,off,0,0,35,922,17.6,64,-1,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:16,off,0,0,35,960,18.3,64,20,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:28,off,0,0,35,934,17.8,64,-1,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:43,off,0,0,35,934,17.8,64,12,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:00:58,off,0,0,35,934,17.8,64,1,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:01:13,off,0,0,35,939,17.9,64,4,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:01:29,off,0,0,35,929,17.7,64,-1,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:01:44,off,0,0,35,945,18.0,64,11,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:01:59,off,0,0,35,929,17.7,64,-1,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:02:14,off,0,0,35,929,17.7,64,3,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:02:30,off,0,0,35,929,17.7,64,8,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:02:45,off,0,0,35,945,18.0,64,8,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:03:00,off,0,0,35,888,16.9,64,22,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T19:03:15,off,0,0,35,873,16.6,64,-3,Healthy,On,unknown,off,unknown,90.0,19,0,20,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
