time,rc_on,rc_w,rc_to,mode,batt_w,batt_a,soc,grid_w,health,pwr_sw,axle_st,axle_ip,axle_dir,td_cur,td_sh,td_sm,td_eh,td_em,tc_cur,tc_sh,dis_cur,cd_cur,cc_slot1_dis,cc_slot1_time,cc_reserve
2026-09-07T21:33:28,off,0,0,35,1255,24.0,56,-37,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:33:44,off,0,0,35,1187,22.7,56,-30,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:33:59,off,0,0,35,1276,24.4,56,49,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:34:14,off,0,0,35,1194,22.8,55,-153,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:34:29,off,0,0,35,1027,19.6,55,28,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:34:44,off,0,0,35,1048,20.0,55,-93,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:35:00,off,0,0,35,1000,19.1,55,-15,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:35:15,off,0,0,35,1053,20.1,55,47,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:35:30,off,0,0,35,1058,20.2,55,25,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:35:46,off,0,0,35,1032,19.7,55,16,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:36:01,off,0,0,35,1000,19.1,55,-121,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:36:16,off,0,0,35,1016,19.4,55,-91,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:36:28,off,0,0,35,1074,20.5,55,94,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:36:43,off,0,0,35,1011,19.3,55,-12,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:36:59,off,0,0,35,1058,20.2,55,52,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:37:14,off,0,0,35,1121,21.4,55,103,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:37:29,off,0,0,35,1042,19.9,55,-82,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:37:44,off,0,0,35,1053,20.1,55,64,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:38:00,off,0,0,35,1016,19.4,55,31,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:38:15,off,0,0,35,932,17.8,55,-24,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:38:30,off,0,0,35,1011,19.3,55,82,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:38:45,off,0,0,35,927,17.7,55,17,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:39:01,off,0,0,35,974,18.6,55,-90,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:39:16,off,0,0,35,1074,20.5,55,174,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:39:31,off,0,0,35,932,17.8,55,-1,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:39:43,off,0,0,35,1053,20.1,55,22,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:39:59,off,0,0,35,1021,19.5,55,80,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:40:14,off,0,0,35,948,18.1,55,6,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:40:29,off,0,0,35,1006,19.2,55,52,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:40:44,off,0,0,35,969,18.5,55,57,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:41:00,off,0,0,35,943,18.0,55,-121,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:41:15,off,0,0,35,932,17.8,55,-287,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:41:30,off,0,0,35,1011,19.3,55,45,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:41:45,off,0,0,35,958,18.3,55,49,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:42:01,off,0,0,35,969,18.5,55,-92,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:42:16,off,0,0,35,840,16.0,55,-14,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:42:31,off,0,0,35,817,15.6,55,-53,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:42:43,off,0,0,35,892,17.0,55,71,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:42:59,off,0,0,35,887,16.9,55,41,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:43:14,off,0,0,35,855,16.3,55,76,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:43:29,off,0,0,35,824,15.7,55,20,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:43:44,off,0,0,35,787,15.0,55,9,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:43:59,off,0,0,35,787,15.0,55,-132,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:44:15,off,0,0,35,990,18.9,55,145,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:44:30,off,0,0,35,890,17.0,55,-38,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:44:45,off,0,0,35,896,17.1,55,11,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:45:00,off,0,0,35,929,17.7,55,32,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:45:16,off,0,0,35,911,17.4,55,-22,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:45:31,off,0,0,35,882,16.8,55,-86,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:45:46,off,0,0,35,917,17.5,55,59,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:45:58,off,0,0,35,866,16.5,55,37,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:46:14,off,0,0,35,869,16.6,55,74,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:46:29,off,0,0,35,1063,20.3,55,90,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:46:44,off,0,0,35,908,17.3,55,48,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:46:59,off,0,0,35,911,17.4,55,118,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:47:15,off,0,0,35,813,15.5,55,-25,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:47:30,off,0,0,35,882,16.8,55,98,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:47:45,off,0,0,35,859,16.4,55,-20,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:48:00,off,0,0,35,966,18.4,55,184,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:48:16,off,0,0,35,859,16.4,55,38,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:48:31,off,0,0,35,845,16.1,55,40,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:48:46,off,0,0,35,840,16.0,55,57,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:49:01,off,0,0,35,903,17.2,55,73,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:49:13,off,0,0,35,934,17.8,55,152,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:49:29,off,0,0,35,834,15.9,55,-108,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:49:44,off,0,0,35,918,17.5,55,67,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:49:59,off,0,0,35,903,17.2,55,78,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:50:14,off,0,0,35,845,16.1,55,-94,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:50:30,off,0,0,35,859,16.4,55,-156,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:50:45,off,0,0,35,953,18.2,55,-194,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:51:00,off,0,0,35,1021,19.5,55,248,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:51:15,off,0,0,35,813,15.5,55,3,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:51:31,off,0,0,35,834,15.9,55,50,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:51:46,off,0,0,35,845,16.1,55,50,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:52:01,off,0,0,35,855,16.3,55,-29,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:52:13,off,0,0,35,714,13.6,55,-158,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:52:29,off,0,0,35,756,14.4,55,27,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:52:44,off,0,0,35,1063,20.3,55,227,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:52:59,off,0,0,35,761,14.5,55,-6,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:53:14,off,0,0,35,803,15.3,55,-10,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:53:29,off,0,0,35,766,14.6,54,35,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:53:45,off,0,0,35,777,14.8,54,38,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:54:00,off,0,0,35,756,14.4,54,-164,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:54:15,off,0,0,35,808,15.4,54,47,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:54:30,off,0,0,35,771,14.7,54,11,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:54:46,off,0,0,35,887,16.9,54,158,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:55:01,off,0,0,35,745,14.2,54,-117,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:55:16,off,0,0,35,756,14.4,54,68,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:55:28,off,0,0,35,887,16.9,54,194,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:55:44,off,0,0,35,1000,19.1,54,52,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:55:59,off,0,0,35,943,18.0,54,25,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:56:14,off,0,0,35,958,18.3,54,44,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:56:29,off,0,0,35,892,17.0,54,-38,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:56:45,off,0,0,35,1016,19.4,54,84,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:57:00,off,0,0,35,1000,19.1,54,-36,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:57:15,off,0,0,35,885,16.9,54,-162,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:57:30,off,0,0,35,1068,20.4,54,116,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:57:46,off,0,0,35,937,17.9,54,43,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:58:01,off,0,0,35,922,17.6,54,-81,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:58:16,off,0,0,35,1199,22.9,54,255,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:58:28,off,0,0,35,1011,19.3,54,-6,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:58:44,off,0,0,35,1000,19.1,54,-89,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:58:59,off,0,0,35,1042,19.9,54,59,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:59:14,off,0,0,35,1027,19.6,54,12,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:59:29,off,0,0,35,1021,19.5,54,73,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T21:59:45,off,0,0,35,1006,19.2,54,22,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:00:00,off,0,0,35,995,19.0,54,21,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:00:15,off,0,0,35,1011,19.3,54,44,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:00:30,off,0,0,35,979,18.7,54,-25,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:00:46,off,0,0,35,1000,19.1,54,-138,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:01:01,off,0,0,35,1011,19.3,54,17,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:01:16,off,0,0,35,1074,20.5,54,101,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:01:28,off,0,0,35,1095,20.9,54,-91,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:01:43,off,0,0,35,1027,19.6,54,46,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:01:59,off,0,0,35,1037,19.8,54,-33,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:02:14,off,0,0,35,1016,19.4,54,-3,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:02:29,off,0,0,35,1042,19.9,54,-32,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:02:44,off,0,0,35,1037,19.8,54,5,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:03:00,off,0,0,35,1042,19.9,54,-84,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:03:15,off,0,0,35,1011,19.3,54,26,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:03:30,off,0,0,35,1079,20.6,54,72,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:03:45,off,0,0,35,1063,20.3,54,82,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:04:01,off,0,0,35,1021,19.5,54,32,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:04:16,off,0,0,35,1068,20.4,54,35,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:04:31,off,0,0,35,1037,19.8,54,41,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:04:43,off,0,0,35,1158,22.1,54,169,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:04:59,off,0,0,35,1032,19.7,54,-83,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:05:14,off,0,0,35,1058,20.2,54,76,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:05:29,off,0,0,35,812,15.5,54,-28,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:05:44,off,0,0,35,854,16.3,54,-13,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:06:00,off,0,0,35,834,15.9,54,-67,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:06:15,off,0,0,35,803,15.3,54,100,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:06:30,off,0,0,35,812,15.5,54,30,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:06:45,off,0,0,35,750,14.3,54,28,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:07:01,off,0,0,35,932,17.8,54,9,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:07:16,off,0,0,35,985,18.8,54,-4,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:07:31,off,0,0,35,948,18.1,54,-207,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:07:46,off,0,0,35,969,18.5,54,46,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:07:58,off,0,0,35,932,17.8,54,-15,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:08:14,off,0,0,35,937,17.9,54,27,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:08:29,off,0,0,35,953,18.2,54,37,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:08:44,off,0,0,35,979,18.7,54,94,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:08:59,off,0,0,35,906,17.3,54,11,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:09:15,off,0,0,35,985,18.8,54,54,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:09:30,off,0,0,35,927,17.7,54,43,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:09:45,off,0,0,35,911,17.4,54,-63,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:10:00,off,0,0,35,943,18.0,54,-18,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:10:16,off,0,0,35,937,17.9,54,53,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:10:31,off,0,0,35,1048,20.0,54,200,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:10:46,off,0,0,35,1048,20.0,54,65,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:10:58,off,0,0,35,901,17.2,54,25,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:11:14,off,0,0,35,927,17.7,54,23,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:11:29,off,0,0,35,906,17.3,54,-2,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
2026-09-07T22:11:44,off,0,0,35,1000,19.1,53,-11,Healthy,On,unknown,off,unknown,90.0,0,0,0,0,60.0,23,62.5,60.0,unavailable,unavailable,unavailable
